Substrate,Product,Boronic Ester,Active Catalyst-Ligand,Catalyst,Ligand,Buried_Vol,PyramidalizationAR,PyramidalizationG,SASA_area,SASA_vol,Sterimol_L,SterimolB_1,Sterimol_B_5,Buried_Sterimol_L,Buried_SterimolB_1,Buried_Sterimol_B_5,Hirshfeld Heavy Atom Charge,CM5 Charge,Hirshfeld Carbon Charge,Hirshfeld Hydrogen Charge,ESP Heavy Atom Charge,ESP Carbon Charge,ESP Hydrogen Charge,NPA Carbon Charge,NPA Hydrogen Charge,MBS Heavy Atom Charge,MBS Carbon Charge,MBS Hydrogen Charge,Mulliken Heavy Charge,Mulliken Carbon Charge,Mulliken Hydrogen Charge,Solvent,Temp,Aliphatic Atom Count,Aliphatic Bond Count,Aliphatic Ring Count,Aromatic Atom Count,Aromatic Bond Count,Aromatic Ring Count,Steric Effect Index,Atomic_Polarizability,Balaban Index,Chain Atom Count,Distance Degree,Dreiding Energy,Eccentricity,Harary Index,Hydrogen Acceptor Count,Hydrogen Acceptor Site Count,Heteroatom Aromatic Ring Count,Hydrogen Donor Count,Hydrogen Donor Site Count,Hyper Wiener Index,Largest Ring Size,Max Projection Area,Max Projection Radius,MaxZ,Moleculare Polarizability,Platt Index,Refractivity,Ring Atom Count,Rot Bond Count,Sigma Electronegativity,Wiener Index,Product_Ratio
"InChI=1S/C11H11N/c1-2-6-10-8(4-1)9-5-3-7-11(9)12-10/h1-2,4,6,12H,3,5,7H2","InChI=1S/C17H22BNO2/c1-16(2)17(3,4)21-18(20-16)11-8-9-15-13(10-11)12-6-5-7-14(12)19-15/h8-10,19H,5-7H2,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.026102,-0.025716,-0.066536,0.040434,-0.029597,-0.117157,0.087559,-0.22783,0.20294,-0.022152,-0.122397,0.100244,-0.002592,-0.120515,0.117924,6,60,3,4,1,9,10,2,2.370338209,1.359456,1.533692248,0,36,46.46,6,33,0,0,1,1,1,366,6,54.60963148,5.253037403,4.949566737,20.27558075,40,50.0572,12,0,8.315399661,173,0
"InChI=1S/C11H11N/c1-2-6-10-8(4-1)9-5-3-7-11(9)12-10/h1-2,4,6,12H,3,5,7H2","InChI=1S/C17H22BNO2/c1-16(2)17(3,4)21-18(20-16)12-8-6-10-14-15(12)11-7-5-9-13(11)19-14/h6,8,10,19H,5,7,9H2,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.011913,-0.007713,-0.055962,0.044049,-0.090016,-0.206596,0.11658,-0.19,0.2056,-0.013416,-0.116164,0.102748,-0.926326,-1.041312,0.114986,6,60,3,4,1,9,10,2,2.519745616,1.116290667,1.533692248,0,30,46.46,5,33,0,0,1,1,1,366,6,54.60963148,5.253037403,4.949566737,20.27558075,40,50.0572,12,0,8.121966422,173,0
"InChI=1S/C11H11N/c1-2-6-10-8(4-1)9-5-3-7-11(9)12-10/h1-2,4,6,12H,3,5,7H2","InChI=1S/C17H22BNO2/c1-16(2)17(3,4)21-18(20-16)12-9-10-14-15(12)11-7-5-6-8-13(11)19-14/h5-8,12,19H,9-10H2,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.011447,0.019395,-0.057306,0.032949,0.243437,0.383675,-0.074247,-0.38616,0.19831,0.024457,-0.150443,0.085993,-0.294104,-0.609048,0.158461,6,60,3,4,1,9,10,2,2.506408815,1.359456,1.533692248,0,30,46.47,5,33,0,0,1,1,1,366,6,55.12641787,5.258358097,4.867567315,20.27558075,40,50.0572,12,0,8.364062834,173,0
"InChI=1S/C11H11N/c1-2-6-10-8(4-1)9-5-3-7-11(9)12-10/h1-2,4,6,12H,3,5,7H2","InChI=1S/C17H22BNO2/c1-16(2)17(3,4)21-18(20-16)11-9-13-12-7-5-6-8-14(12)19-15(13)10-11/h5-8,11,19H,9-10H2,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.020499,0.022759,-0.049338,0.034743,-0.1952,-0.303033,0.058147,-0.36491,0.199,0.024991,-0.150204,0.086224,0.011415,-0.301246,0.149716,6,60,3,4,1,9,10,2,2.548782653,1.359456,1.533692248,0,28,46.47,4,33,0,0,1,1,1,366,6,55.12641787,5.258358097,4.867567315,20.27558075,40,50.0572,12,0,8.418036067,173,0
"InChI=1S/C11H11N/c1-2-6-10-8(4-1)9-5-3-7-11(9)12-10/h1-2,4,6,12H,3,5,7H2","InChI=1S/C17H22BNO2/c1-16(2)17(3,4)21-18(20-16)13-10-9-12-11-7-5-6-8-14(11)19-15(12)13/h5-8,13,19H,9-10H2,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.015959,0.027734,-0.057549,0.036985,0.202005,0.307039,-0.05184,-0.40749,0.20643,0.025717,-0.156536,0.090648,-0.150877,-0.467503,0.154719,6,60,3,4,1,9,10,2,3.717158815,2.16,1.533692248,0,22,46.47,3,33,0,0,1,1,1,366,6,55.12641787,5.258358097,4.867567315,20.27558075,40,50.0572,12,0,8.463239343,173,0
"InChI=1S/C11H15NSi/c1-13(2,3)11-8-9-6-4-5-7-10(9)12-11/h4-8,12H,1-3H3","InChI=1S/C17H26BNO2Si/c1-16(2)17(3,4)21-18(20-16)13-10-8-9-12-11-14(19-15(12)13)22(5,6)7/h8-11,19H,1-7H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.02439,-0.01582,-0.067485,0.043095,-0.137599,-0.264095,0.126496,-0.2381,0.20579,-0.03239,-0.132619,0.100228,-0.522794,-0.626071,0.103277,6,60,4,4,0,9,10,2,3.019345593,1.359456,1.70321933,4,29,53.3,4,35.76666667,0,0,1,1,1,545,6,63.68784102,5.722797093,6.505431317,24.08264825,42,52.4614,9,1,8.416496061,231,1
"InChI=1S/C11H15NSi/c1-13(2,3)11-8-9-6-4-5-7-10(9)12-11/h4-8,12H,1-3H3","InChI=1S/C17H26BNO2Si/c1-16(2)17(3,4)21-18(20-16)13-9-8-12-10-15(22(5,6)7)19-14(12)11-13/h8-11,19H,1-7H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.015344,-0.014777,-0.058135,0.042791,0.001513,-0.086226,0.087739,-0.20678,0.20354,-0.008923,-0.111979,0.103056,-0.12349,-0.244057,0.120567,6,60,4,4,0,9,10,2,2.562306579,1.359456,1.70321933,4,36,53.3,5,35.76666667,0,0,1,1,1,545,6,63.68784102,5.722797093,6.505431317,24.08264825,42,52.4614,9,1,8.404266108,231,0
"InChI=1S/C11H15NSi/c1-13(2,3)11-8-9-6-4-5-7-10(9)12-11/h4-8,12H,1-3H3","InChI=1S/C17H26BNO2Si/c1-16(2)17(3,4)21-18(20-16)13-8-9-14-12(10-13)11-15(19-14)22(5,6)7/h8-11,19H,1-7H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.024188,-0.023808,-0.067485,0.041242,-0.013651,-0.097591,0.083941,-0.23031,0.20374,-0.021842,-0.123127,0.101285,0.077082,-0.042193,0.119275,6,60,4,4,0,9,10,2,2.393196681,1.359456,1.70321933,4,43,53.3,6,35.76666667,0,0,1,1,1,545,6,63.68784102,5.722797093,6.505431317,24.08264825,42,52.4614,9,1,8.316319684,231,0
"InChI=1S/C11H15NSi/c1-13(2,3)11-8-9-6-4-5-7-10(9)12-11/h4-8,12H,1-3H3","InChI=1S/C17H26BNO2Si/c1-16(2)17(3,4)21-18(20-16)13-9-8-10-14-12(13)11-15(19-14)22(5,6)7/h8-11,19H,1-7H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.006194,-0.002353,-0.051673,0.045479,-0.120193,-0.250583,0.13039,-0.18247,0.20519,-0.006446,-0.110112,0.103666,-0.669368,-0.784329,0.114961,6,60,4,4,0,9,10,2,2.548969778,1.359456,1.70321933,4,36,53.3,5,35.76666667,0,0,1,1,1,545,6,63.68784102,5.722797093,6.505431317,24.08264825,42,52.4614,9,1,8.378889375,231,0
"InChI=1S/C11H15NSi/c1-13(2,3)11-8-9-6-4-5-7-10(9)12-11/h4-8,12H,1-3H3","InChI=1S/C17H26BNO2Si/c1-16(2)17(3,4)21-18(20-16)12-22(5,6)15-11-13-9-7-8-10-14(13)19-15/h7-11,19H,12H2,1-6H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.08213,-0.02707,-0.20809,0.041616,-0.163916,-0.359072,0.069276,-1.06579,0.22903,-0.147132,-0.436914,0.093938,-0.301045,-0.808067,0.165255,6,60,4,4,0,9,10,2,4.199869468,1.116290667,1.70321933,4,43,53.3,6,35.76666667,0,0,1,1,1,545,6,63.68784102,5.722797093,6.505431317,24.08264825,42,52.4614,9,1,7.369970201,231,0
"InChI=1S/C11H15NSi/c1-13(2,3)11-8-9-6-4-5-7-10(9)12-11/h4-8,12H,1-3H3","InChI=1S/C17H26BNO2Si/c1-16(2)17(3,4)21-18(20-16)14-12-10-8-9-11-13(12)19-15(14)22(5,6)7/h8-11,19H,1-7H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.03903,-0.028051,-0.084988,0.045958,-0.209895,-0.363832,0.153937,-0.26112,0.21627,-0.061042,-0.16874,0.107699,0.548529,0.439073,0.109456,6,60,4,4,0,9,10,2,3.701993134,2.16,1.70321933,4,29,53.3,4,35.76666667,0,0,1,1,1,545,6,63.68784112,5.722797087,6.5054313,24.08264825,42,52.4614,9,1,8.447777679,231,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-12-8-11-15-13-17(22-18(15)16)14-9-6-5-7-10-14/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.022347,-0.0137,-0.066534,0.044187,-0.150605,-0.289101,0.138496,-0.23791,0.20696,-0.029495,-0.13125,0.101756,-0.504736,-0.610183,0.105447,6,60,0,1,0,15,16,3,2.524295327,1.359456,1.493451334,0,50,49.98,7,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213842,5.225305517,26.80365854,46,62.1582,15,1,8.411202993,361,1
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-11-10-15-12-17(22-18(15)13-16)14-8-6-5-7-9-14/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.014142,-0.013575,-0.057587,0.043445,0.011559,-0.070953,0.082513,-0.20721,0.20433,-0.007781,-0.111941,0.10416,-0.09733,-0.218966,0.121636,6,60,0,1,0,15,16,3,2.537004875,1.359456,1.493451334,0,47,49.98,6,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213844,5.225305515,26.80365854,46,62.1582,15,1,8.375808642,361,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-10-11-17-15(12-16)13-18(22-17)14-8-6-5-7-9-14/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.021275,-0.020883,-0.063477,0.042203,-0.022389,-0.107641,0.085252,-0.22673,0.20446,-0.018309,-0.120782,0.102472,0.073535,-0.047103,0.120638,6,60,0,1,0,15,16,3,2.374751867,1.359456,1.493451334,0,59,49.98,8,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213844,5.225305515,26.80365854,46,62.1582,15,1,8.316320087,361,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-11-8-12-17-15(16)13-18(22-17)14-9-6-5-7-10-14/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.005805,-0.001959,-0.051857,0.046052,-0.106509,-0.232403,0.125894,-0.18595,0.20621,-0.006637,-0.111349,0.104713,-0.550927,-0.667173,0.116246,6,60,0,1,0,15,16,3,2.510958526,1.359456,1.493451334,0,50,49.98,7,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213844,5.225305515,26.80365854,46,62.1582,15,1,8.378869632,361,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)17-15-12-8-9-13-16(15)22-18(17)14-10-6-5-7-11-14/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.03846,-0.023886,-0.087105,0.048645,-0.206725,-0.370227,0.163502,-0.25874,0.21895,-0.056348,-0.168977,0.11263,0.174599,0.062673,0.111926,6,60,0,1,0,15,16,3,3.639408815,2.16,1.493451334,0,38,49.98,5,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213844,5.225305515,26.80365854,46,62.1582,15,1,8.474535398,361,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-11-7-6-10-15(16)18-13-14-9-5-8-12-17(14)22-18/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.009956,-0.002153,-0.052347,0.042391,-0.084273,-0.189849,0.105576,-0.18662,0.20008,-0.017202,-0.116329,0.099126,-0.352122,-0.466495,0.114373,6,60,0,1,0,15,16,3,2.524295327,1.359456,1.493451334,0,50,49.98,7,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213842,5.225305517,26.80365854,46,62.1582,15,1,8.411202993,361,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-10-7-9-14(12-16)18-13-15-8-5-6-11-17(15)22-18/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.003275,0.003433,-0.04541,0.048685,0.033147,-0.043541,0.076688,-0.20313,0.20719,0.006885,-0.10132,0.108205,-0.102071,-0.228097,0.126026,6,60,0,1,0,15,16,3,2.377998325,1.359456,1.493451334,0,59,49.98,8,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213842,5.225305517,26.80365854,46,62.1582,15,1,8.288593231,361,0
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H","InChI=1S/C20H22BNO2/c1-19(2)20(3,4)24-21(23-19)16-11-9-14(10-12-16)18-13-15-7-5-6-8-17(15)22-18/h5-13,22H,1-4H3",1,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.001057,0.001062,-0.047283,0.04834,-0.034817,-0.12134,0.086523,-0.20596,0.20735,0.001804,-0.106746,0.10855,-0.025548,-0.153046,0.127498,6,60,0,1,0,15,16,3,2.3840452,1.359456,1.493451334,0,56,49.98,7,44.09047619,0,0,1,1,1,986,6,65.83004417,6.566213842,5.225305517,26.80365854,46,62.1582,15,1,8.274734887,361,0
"InChI=1S/C7H7Cl/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BClO2/c1-9-6-10(8-11(15)7-9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,-0.011573,0.011974,-0.040199,0.051773,0.032827,-0.065888,0.098716,-0.211,0.20635,-0.009692,0.01497,0.112333,-0.098204,-0.230352,0.132148,3,150,2,2,0,6,6,1,2.447974037,1.359456,2.230637658,2,15,15.92,4,16.08333333,0,0,0,0,0,110,6,44.5794487,4.496163091,4.55954844,13.95268713,20,35.904,6,0,8.207963958,61,1
"InChI=1S/C7H7Cl/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BClO2/c1-9-8-10(15)6-7-11(9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,-0.005415,-0.002493,-0.052313,0.046898,-0.095804,-0.216297,0.120493,-0.211,0.20635,-0.113907,0.104216,0.104216,-0.282068,-0.403473,0.121406,3,150,2,2,0,6,6,1,2.590158037,1.359456,2.230637658,2,15,15.92,4,16.08333333,0,0,0,0,0,110,6,44.5794487,4.496163091,4.55954844,13.95268713,20,35.904,6,0,8.452086527,61,0
"InChI=1S/C7H7Cl/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BClO2/c1-9-6-7-10(11(15)8-9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.0013,0.003551,-0.052465,0.053765,-0.024443,-0.13084,0.106397,-0.23747,0.22292,-0.104146,0.123332,0.123332,-0.519217,-0.666423,0.147205,3,150,2,2,0,6,6,1,2.699533037,1.359456,2.230637658,2,13,15.92,3,16.08333333,0,0,0,0,0,110,6,44.5794487,4.496163091,4.55954844,13.95268713,20,35.904,6,0,8.484234469,61,0
"InChI=1S/C7H7Cl/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BClO2/c1-9-7-6-8-10(15)11(9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,-0.001666,0.00347,-0.052913,0.051246,-0.089053,-0.213161,0.124108,-0.23181,0.21998,-0.107795,0.118041,0.118041,-0.606741,-0.7468,0.140059,3,150,2,2,0,6,6,1,3.372221037,1.359456,2.230637658,2,13,15.92,3,16.08333333,0,0,0,0,0,110,6,44.5794487,4.496163091,4.55954844,13.95268713,20,35.904,6,0,8.334686961,61,0
"InChI=1S/C7H7Cl/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BClO2/c1-12(2)13(3,4)17-14(16-12)9-10-6-5-7-11(15)8-10/h5-8H,9H2,1-4H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.03938,0.050891,-0.092964,0.043337,-0.013083,-0.199988,0.058464,-0.59006,0.20995,0.042396,-0.260658,0.098413,-0.218919,-0.67716,0.143006,3,150,2,2,0,6,6,1,2.409258074,1.359456,2.230637658,2,15,15.92,3,16.08333333,0,0,0,0,0,110,6,44.5198176,4.483856569,4.283447852,13.95268713,20,35.904,6,0,8.293755584,61,0
"InChI=1S/C7H7Br/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BBrO2/c1-9-6-10(8-11(15)7-9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.012202,0.01263,-0.039716,0.051918,0.02672,-0.068433,0.095153,-0.17951,0.21027,0.014753,-0.097757,0.11251,0.059598,-0.0728,0.132399,3,150,2,2,0,6,6,1,2.466909037,1.359456,2.230637658,2,15,15.38,4,16.08333333,0,0,0,0,0,110,6,45.74869262,4.6211887,4.665091462,14.83478209,20,38.722,6,0,8.194716352,61,1
"InChI=1S/C7H7Br/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BBrO2/c1-9-8-10(15)6-7-11(9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,-0.003828,-0.000892,-0.051026,0.047198,-0.08606,-0.204909,0.118848,-0.20884,0.20653,-0.007201,-0.111767,0.104566,-0.488334,-0.60956,0.121226,3,150,2,2,0,6,6,1,2.741638037,1.359456,2.230637658,2,15,15.38,4,16.08333333,0,0,0,0,0,110,6,45.74869262,4.6211887,4.665091462,14.83478209,20,38.722,6,0,8.376247834,61,0
"InChI=1S/C7H7Br/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BBrO2/c1-9-6-7-10(11(15)8-9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.024194,0.027858,-0.035803,0.059997,-0.011908,-0.090745,0.078837,-0.23854,0.22329,0.028496,-0.095917,0.124413,-0.173741,-0.317593,0.143853,3,150,2,2,0,6,6,1,2.851013037,1.359456,2.230637658,2,13,15.38,3,16.08333333,0,0,0,0,0,110,6,45.74869262,4.6211887,4.665091462,14.83478209,20,38.722,6,0,8.408545129,61,0
"InChI=1S/C7H7Br/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BBrO2/c1-9-7-6-8-10(15)11(9)14-16-12(2,3)13(4,5)17-14/h6-8H,1-5H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.021511,0.028078,-0.039716,0.057739,-0.062653,-0.157949,0.095296,-0.23288,0.22063,0.019535,-0.099514,0.119049,-0.630781,-0.767354,0.136573,3,150,2,2,0,6,6,1,3.417104,1.359456,2.230637658,2,13,15.38,3,16.08333333,0,0,0,0,0,110,6,45.74869262,4.6211887,4.665091462,14.83478209,20,38.722,6,0,8.315008082,61,0
"InChI=1S/C7H7Br/c1-6-3-2-4-7(8)5-6/h2-5H,1H3","InChI=1S/C13H18BBrO2/c1-12(2)13(3,4)17-14(16-12)9-10-6-5-7-11(15)8-10/h5-8H,9H2,1-4H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.039856,0.051367,-0.092866,0.043931,0.00374,-0.149074,0.051084,-0.58998,0.21046,0.042859,-0.260885,0.099075,-0.143762,-0.602662,0.143917,3,150,2,2,0,6,6,1,2.454141037,1.359456,2.230637658,2,15,15.38,3,16.08333333,0,0,0,0,0,110,6,45.74869262,4.6211887,4.665091462,14.83478209,20,38.722,6,0,8.274087272,61,0
"InChI=1S/C7H4ClF3/c8-6-3-1-2-5(4-6)7(9,10)11/h1-4H","InChI=1S/C13H15BClF3O2/c1-11(2)12(3,4)20-14(19-11)9-5-8(13(16,17)18)6-10(15)7-9/h5-7H,1-4H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.029983,0.030435,-0.029372,0.059355,0.012461,-0.097012,0.109473,-0.18015,0.21758,0.031771,-0.09123,0.123001,-0.135616,-0.278615,0.142999,3,150,5,5,0,6,6,1,2.517016078,1.359456,2.237016257,5,24,17.72,4,26.78333333,0,0,0,0,0,317,6,47.58351996,4.720030399,4.97437532,13.48130239,32,36.8365,6,1,8.570616856,148,1
"InChI=1S/C7H4ClF3/c8-6-3-1-2-5(4-6)7(9,10)11/h1-4H","InChI=1S/C12H13BClF3O2/c1-7-11(2,3)19-13(18-7)10-5-4-8(14)6-9(10)12(15,16)17/h4-7H,1-3H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.020223,0.022188,-0.03685,0.057072,0.034223,-0.079107,0.113331,-0.1817,0.22844,0.038853,-0.09314,0.131993,0.169521,0.020863,0.148658,3,150,5,5,0,6,6,1,2.605071118,1.359456,2.237016257,5,30,17.72,5,26.78333333,0,0,0,0,0,317,6,47.58351996,4.720030399,4.97437532,13.48130239,32,36.8365,6,1,8.556046727,148,0
"InChI=1S/C7H4ClF3/c8-6-3-1-2-5(4-6)7(9,10)11/h1-4H","InChI=1S/C13H15BClF3O2/c1-11(2)12(3,4)20-14(19-11)9-6-5-8(7-10(9)15)13(16,17)18/h5-7H,1-4H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.02711,0.029422,-0.03992,0.06103,0.048777,-0.047438,0.096215,-0.20793,0.22781,0.046729,-0.085659,0.132388,-0.372462,-0.52807,0.155608,3,150,5,5,0,6,6,1,2.768575078,1.359456,2.237016257,5,22,17.72,3,26.78333333,0,0,0,0,0,317,6,47.58351996,4.720030399,4.97437532,13.48130239,32,36.8365,6,1,8.851023261,148,0
"InChI=1S/C7H4ClF3/c8-6-3-1-2-5(4-6)7(9,10)11/h1-4H","InChI=1S/C13H15BClF3O2/c1-11(2)12(3,4)20-14(19-11)10-8(13(16,17)18)6-5-7-9(10)15/h5-7H,1-4H3",1,1,4,3,41,1.005406097,10.02103677,953.7350723,2000.177596,8.885563609,5.667483235,8.250916342,8.12637898,5.458035034,7.786300257,0.021446,0.025575,-0.038624,0.060071,0.054553,-0.053194,0.107747,-0.20158,0.24205,0.057791,-0.087292,0.145083,-0.148815,-0.314142,0.165327,3,150,5,5,0,6,6,1,3.605237926,1.359456,2.237016257,5,19,17.72,3,26.78333333,0,0,0,0,0,317,6,47.58351996,4.720030399,4.97437532,13.48130239,32,36.8365,6,1,8.790436838,148,0
